feed_url	site_name	lang	feed_kind	title	item_url	published	collected
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Couple counselor Bible	https://feedpress.me/link/19277/17356073/6866-542-8077	2026-06-17T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Does Jesus have to be my number 1?	https://feedpress.me/link/19277/17338122/2803-542-8068	2026-06-15T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Goodbye to fear of the future!	https://feedpress.me/link/19277/17359716/6866-542-8035	2026-06-12T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Bread happiness	https://feedpress.me/link/19277/16321419/3178-542-7559	2026-06-10T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	More than just calligraphy	https://feedpress.me/link/19277/16301256/3178-542-7543	2026-06-08T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	A library that never closed	https://feedpress.me/link/19277/17354324/2270-542-8069	2026-06-05T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	What is Corpus Christi?	https://feedpress.me/link/19277/17059236/2803-542-7927	2026-06-04T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Boost creativity	https://feedpress.me/link/19277/16780169/6866-542-7757	2026-06-02T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	When coffee becomes art	https://feedpress.me/link/19277/16494203/3178-542-7619	2026-05-31T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	A red carpet behind bars	https://feedpress.me/link/19277/17339194/3178-542-8073	2026-05-29T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	What is Christian Zionism?	https://feedpress.me/link/19277/17348361/2270-542-8065	2026-05-26T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	The Holy Spirit: The Misunderstood Gift	https://feedpress.me/link/19277/14565547/2803-542-3341	2026-05-23T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	The churches and the AfD	https://feedpress.me/link/19277/17344485/2270-542-8075	2026-05-20T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	When your pulse overtakes your mind	https://feedpress.me/link/19277/17343003/2803-542-8067	2026-05-18T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Joy is essential for life	https://feedpress.me/link/19277/17342151/6866-542-8064	2026-05-16T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Ascension Day: small but mighty	https://feedpress.me/link/19277/14565573/2803-542-3326	2026-05-14T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Together on a journey through life	https://feedpress.me/link/19277/17337956/6866-542-8060	2026-05-11T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	Searching for the healing sound	https://feedpress.me/link/19277/16274274/3178-542-7530	2026-05-09T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	With your hands in the dough	https://feedpress.me/link/19277/17335089/6866-542-8055	2026-05-06T00:00:00+02:00	
https://www.erf.de/rss/erf-topthema	ERF.de - Topthema	DE	DEVOTIONAL	"I can learn something from everyone."	https://feedpress.me/link/19277/17331288/3178-542-8066	2026-05-04T00:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	Mary and the Immaculate Conception	https://www.evangelium21.net/media/5204/maria-und-die-unbefleckte-empfaengnis	2026-06-16T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	Trusting God	https://www.evangelium21.net/media/5202/gott-vertrauen	2026-06-15T17:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	Thinking about the long-term content of youth work	https://www.evangelium21.net/media/4653/inhalte-der-jugendarbeit-langfristig-denken	2026-06-15T13:00:00+02:00	
https://www.evangelium21.net/feed.rss	Evangelium21 – Neuigkeiten	DE	DEVOTIONAL	If your children were in charge	https://www.evangelium21.net/media/5200/wenn-deine-kinder-das-sagen-haetten	2026-06-12T17:00:00+02:00	
